autobus_autocars_critair,autobus_autocars_horaires,date_debut,deux_rm_critair,deux_rm_horaires,gid,id,name,objectid,one_way,osm_id,pl_critair,pl_horaires,ref,url_arrete,url_site,vp_critair,vp_horaires,vul_critair,vul_horaires,zfe_derogation,publisher_forme_juridique,publisher_nom,publisher_siren,publisher_zfe_id,OBJECTID,Shape_Length,date_fin,url_site_information,SHAPE_Length,geo_point_2d,proprietaire_vehicule
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002202849894,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,645.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0021131301489399667,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053959979,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,646.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0007023930102868748,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053991155,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,647.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00012104005383276978,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053991240,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,648.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0014104570093223608,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002204008173,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,649.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.001011205788455412,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002204008176,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,650.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00010183767962413065,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053960224,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,651.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00017329239180234468,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002003384900,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,652.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.012056773591906307,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053957324,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,653.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0010108655678629165,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000243528652,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,654.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.003217324618902533,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000290024256,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,655.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.003064867978972099,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053957317,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,656.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0002035864134878958,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000243528657,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,657.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.003205669483257992,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000243528655,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,658.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0001670050824360455,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000290024255,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,659.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0030072958214433856,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000243528587,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,660.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0011537825099419124,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002003384901,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,661.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0009889992379743943,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002003384902,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,662.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0002008705851958939,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000326803492,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,663.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0011551457820788544,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975524,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,664.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00016671828719271964,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975541,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,665.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00014329073830382174,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000288521749,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,666.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.000126056626227861,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002203177170,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,667.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0007512239025919609,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053979154,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,668.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0013160004289787834,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053979191,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,669.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0032984141923791746,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000241083168,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,670.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0002823233877098689,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053979213,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,671.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,3.559661367339889e-05,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000288521753,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,672.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00015498153875030497,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982294,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,673.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.004595251175158214,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002203052840,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,674.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.000122547645713779,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053985493,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,675.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0025168180089679155,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982237,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,676.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.000647210381548683,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053972364,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,677.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0006436267591908843,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053985424,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,678.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00042780369442158803,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000356722770,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,679.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00044761353057510113,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053985455,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,680.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0006845848457545909,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975851,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,681.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00020525694695748783,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975542,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,682.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00013944975381926844,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975562,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,683.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0007057453485364007,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982231,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,684.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0008603227870436367,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982239,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,685.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0003118107653408799,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982275,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,686.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0005944946620630567,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002203052841,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,687.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00012232419177397047,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002203052850,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,688.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0007946283941056916,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002203052851,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,689.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0005872087056403672,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053972413,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,690.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0006892868938589332,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053979139,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,691.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0005293565471850071,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975535,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,692.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0007770223369717202,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002203177157,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,693.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0010339780386393372,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000288521748,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,694.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00018878024659398893,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002207364695,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,695.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.004420821646491256,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975556,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,696.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,3.91443272663042e-05,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053985489,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,697.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0007711676135107431,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975789,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,698.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.002059813010534903,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053988508,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,699.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0001984470041203849,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053975722,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,700.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0006817558610305869,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000356722646,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,701.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0003334887312330862,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000002206562315,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,702.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.00036756790333049186,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982233,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,703.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.002531590060494507,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982242,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,704.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0006334650474081403,,
V5,24/7,2025-01-01,V5,24/7,,TRONROUT0000000053982235,,,,,V5,24/7,,https://www.grandnancy.eu/fileadmin/fichiers/VIVRE_ET_HABITER/ZFE/Arrete_ZFE_Metropole_Grand_Nancy.pdf,,V5,24/7,V5,24/7,,Métropole,Métropole du Grand Nancy,245400676,NANCY,705.0,,2034-12-31,https://www.grandnancy.eu/vivre-habiter/qualite-de-lair/zone-a-faible-emission,0.0005510856811429591,,
