publisher_zfe_id,publisher_nom,publisher_siren,publisher_forme_juridique,id,osm_id,ref,one_way,date_debut,date_fin,vp_critair,vp_horaires,vul_critair,vul_horaires,pl_critair,pl_horaires,autobus_autocars_critair,autobus_autocars_horaires,deux_rm_critair,deux_rm_horaires,zfe_derogation,url_arrete,url_site,url_site_information
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-742,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-743,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-744,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-745,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-746,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-747,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-748,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-749,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-750,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-751,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-752,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-753,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-754,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-755,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-756,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-757,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-758,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-759,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-760,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-761,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-762,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-763,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-764,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-765,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-766,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-767,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-768,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-769,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-770,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-771,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-772,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-773,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-774,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-775,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-776,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-777,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-778,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-779,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-780,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-781,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-782,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-783,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-784,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-785,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-786,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-787,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-788,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-789,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-790,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
NICE,Métropole Nice Côte d'Azur,200030195,Métropole,200030195-ZFE-791,,,,2022-01-31,2022-12-31,,,,,V5,24/7,V5,24/7,,<Nul>,,https://www.nicecotedazur.org/uploads/media_items/arrete-nca-creation-zfe.original.pdf,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe,https://nicecotedazur.org/environnement/qualit%C3%A9-de-vie/qualit%C3%A9-de-l-air/zone-%C3%A0-faibles-%C3%A9missions-zfe
