date,station_id,station_name,station_env,station_influence,no2_ug_m3,lat,lon,zone
2017-12-12,FR36019,Romans-sur-Isère,Urbaine,Fond,24.0,45.0425,5.0443,GRENOBLE
2017-12-13,FR36019,Romans-sur-Isère,Urbaine,Fond,24.0,45.0425,5.0443,GRENOBLE
2017-12-14,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2017-12-15,FR36019,Romans-sur-Isère,Urbaine,Fond,27.0,45.0425,5.0443,GRENOBLE
2017-12-16,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2017-12-17,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2017-12-18,FR36019,Romans-sur-Isère,Urbaine,Fond,25.0,45.0425,5.0443,GRENOBLE
2017-12-19,FR36019,Romans-sur-Isère,Urbaine,Fond,22.0,45.0425,5.0443,GRENOBLE
2017-12-20,FR36019,Romans-sur-Isère,Urbaine,Fond,21.0,45.0425,5.0443,GRENOBLE
2017-12-21,FR36019,Romans-sur-Isère,Urbaine,Fond,27.0,45.0425,5.0443,GRENOBLE
2017-12-22,FR36019,Romans-sur-Isère,Urbaine,Fond,36.0,45.0425,5.0443,GRENOBLE
2017-12-23,FR36019,Romans-sur-Isère,Urbaine,Fond,8.4,45.0425,5.0443,GRENOBLE
2017-12-24,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2017-12-25,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2017-12-26,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2017-12-27,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2017-12-28,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2017-12-29,FR36019,Romans-sur-Isère,Urbaine,Fond,34.0,45.0425,5.0443,GRENOBLE
2017-12-30,FR36019,Romans-sur-Isère,Urbaine,Fond,33.0,45.0425,5.0443,GRENOBLE
2017-12-31,FR36019,Romans-sur-Isère,Urbaine,Fond,21.0,45.0425,5.0443,GRENOBLE
2018-01-01,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-01-02,FR36019,Romans-sur-Isère,Urbaine,Fond,41.0,45.0425,5.0443,GRENOBLE
2018-01-03,FR36019,Romans-sur-Isère,Urbaine,Fond,23.0,45.0425,5.0443,GRENOBLE
2018-01-04,FR36019,Romans-sur-Isère,Urbaine,Fond,33.0,45.0425,5.0443,GRENOBLE
2018-01-05,FR36019,Romans-sur-Isère,Urbaine,Fond,26.0,45.0425,5.0443,GRENOBLE
2018-01-06,FR36019,Romans-sur-Isère,Urbaine,Fond,21.0,45.0425,5.0443,GRENOBLE
2018-01-07,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-01-08,FR36019,Romans-sur-Isère,Urbaine,Fond,21.0,45.0425,5.0443,GRENOBLE
2018-01-09,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-01-10,FR36019,Romans-sur-Isère,Urbaine,Fond,35.0,45.0425,5.0443,GRENOBLE
2018-01-11,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-01-12,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-01-13,FR36019,Romans-sur-Isère,Urbaine,Fond,27.0,45.0425,5.0443,GRENOBLE
2018-01-14,FR36019,Romans-sur-Isère,Urbaine,Fond,33.0,45.0425,5.0443,GRENOBLE
2018-01-15,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-01-16,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-01-17,FR36019,Romans-sur-Isère,Urbaine,Fond,25.0,45.0425,5.0443,GRENOBLE
2018-01-18,FR36019,Romans-sur-Isère,Urbaine,Fond,34.0,45.0425,5.0443,GRENOBLE
2018-01-19,FR36019,Romans-sur-Isère,Urbaine,Fond,36.0,45.0425,5.0443,GRENOBLE
2018-01-20,FR36019,Romans-sur-Isère,Urbaine,Fond,25.0,45.0425,5.0443,GRENOBLE
2018-01-21,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2018-01-22,FR36019,Romans-sur-Isère,Urbaine,Fond,30.0,45.0425,5.0443,GRENOBLE
2018-01-23,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-01-24,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-01-25,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-01-26,FR36019,Romans-sur-Isère,Urbaine,Fond,22.0,45.0425,5.0443,GRENOBLE
2018-01-27,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-01-28,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-01-29,FR36019,Romans-sur-Isère,Urbaine,Fond,23.0,45.0425,5.0443,GRENOBLE
2018-01-30,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-01-31,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-02-01,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2018-02-02,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-02-03,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-02-04,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-02-05,FR36019,Romans-sur-Isère,Urbaine,Fond,26.0,45.0425,5.0443,GRENOBLE
2018-02-06,FR36019,Romans-sur-Isère,Urbaine,Fond,27.0,45.0425,5.0443,GRENOBLE
2018-02-07,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-02-08,FR36019,Romans-sur-Isère,Urbaine,Fond,29.0,45.0425,5.0443,GRENOBLE
2018-02-09,FR36019,Romans-sur-Isère,Urbaine,Fond,28.0,45.0425,5.0443,GRENOBLE
2018-02-10,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-02-11,FR36019,Romans-sur-Isère,Urbaine,Fond,22.0,45.0425,5.0443,GRENOBLE
2018-02-12,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-02-13,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-02-14,FR36019,Romans-sur-Isère,Urbaine,Fond,28.0,45.0425,5.0443,GRENOBLE
2018-02-15,FR36019,Romans-sur-Isère,Urbaine,Fond,29.0,45.0425,5.0443,GRENOBLE
2018-02-16,FR36019,Romans-sur-Isère,Urbaine,Fond,30.0,45.0425,5.0443,GRENOBLE
2018-02-17,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-02-18,FR36019,Romans-sur-Isère,Urbaine,Fond,6.7,45.0425,5.0443,GRENOBLE
2018-02-19,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-02-20,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-02-21,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-02-22,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-02-23,FR36019,Romans-sur-Isère,Urbaine,Fond,21.0,45.0425,5.0443,GRENOBLE
2018-02-24,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-02-25,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-02-26,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-02-27,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-02-28,FR36019,Romans-sur-Isère,Urbaine,Fond,34.0,45.0425,5.0443,GRENOBLE
2018-03-01,FR36019,Romans-sur-Isère,Urbaine,Fond,27.0,45.0425,5.0443,GRENOBLE
2018-03-02,FR36019,Romans-sur-Isère,Urbaine,Fond,34.0,45.0425,5.0443,GRENOBLE
2018-03-03,FR36019,Romans-sur-Isère,Urbaine,Fond,34.0,45.0425,5.0443,GRENOBLE
2018-03-04,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-03-05,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-03-06,FR36019,Romans-sur-Isère,Urbaine,Fond,28.0,45.0425,5.0443,GRENOBLE
2018-03-07,FR36019,Romans-sur-Isère,Urbaine,Fond,23.0,45.0425,5.0443,GRENOBLE
2018-03-08,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2018-03-09,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-03-10,FR36019,Romans-sur-Isère,Urbaine,Fond,9.2,45.0425,5.0443,GRENOBLE
2018-03-11,FR36019,Romans-sur-Isère,Urbaine,Fond,5.7,45.0425,5.0443,GRENOBLE
2018-03-12,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-03-13,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-03-14,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-03-15,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-03-16,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-03-17,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2018-03-18,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-03-19,FR36019,Romans-sur-Isère,Urbaine,Fond,8.9,45.0425,5.0443,GRENOBLE
2018-03-20,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-03-21,FR36019,Romans-sur-Isère,Urbaine,Fond,9.6,45.0425,5.0443,GRENOBLE
2018-03-22,FR36019,Romans-sur-Isère,Urbaine,Fond,9.3,45.0425,5.0443,GRENOBLE
2018-03-23,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-03-24,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-03-25,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-03-26,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2018-03-27,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-03-28,FR36019,Romans-sur-Isère,Urbaine,Fond,16.0,45.0425,5.0443,GRENOBLE
2018-03-29,FR36019,Romans-sur-Isère,Urbaine,Fond,20.0,45.0425,5.0443,GRENOBLE
2018-03-30,FR36019,Romans-sur-Isère,Urbaine,Fond,24.0,45.0425,5.0443,GRENOBLE
2018-03-31,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-04-01,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-04-02,FR36019,Romans-sur-Isère,Urbaine,Fond,9.7,45.0425,5.0443,GRENOBLE
2018-04-03,FR36019,Romans-sur-Isère,Urbaine,Fond,7.8,45.0425,5.0443,GRENOBLE
2018-04-04,FR36019,Romans-sur-Isère,Urbaine,Fond,9.7,45.0425,5.0443,GRENOBLE
2018-04-05,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-04-06,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-04-07,FR36019,Romans-sur-Isère,Urbaine,Fond,9.1,45.0425,5.0443,GRENOBLE
2018-04-08,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-04-09,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-04-10,FR36019,Romans-sur-Isère,Urbaine,Fond,8.9,45.0425,5.0443,GRENOBLE
2018-04-11,FR36019,Romans-sur-Isère,Urbaine,Fond,19.0,45.0425,5.0443,GRENOBLE
2018-04-12,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-04-13,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-04-14,FR36019,Romans-sur-Isère,Urbaine,Fond,10.0,45.0425,5.0443,GRENOBLE
2018-04-15,FR36019,Romans-sur-Isère,Urbaine,Fond,5.5,45.0425,5.0443,GRENOBLE
2018-04-16,FR36019,Romans-sur-Isère,Urbaine,Fond,5.5,45.0425,5.0443,GRENOBLE
2018-04-17,FR36019,Romans-sur-Isère,Urbaine,Fond,6.5,45.0425,5.0443,GRENOBLE
2018-04-18,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-04-19,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-04-20,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-04-21,FR36019,Romans-sur-Isère,Urbaine,Fond,9.8,45.0425,5.0443,GRENOBLE
2018-04-22,FR36019,Romans-sur-Isère,Urbaine,Fond,5.7,45.0425,5.0443,GRENOBLE
2018-04-23,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-04-24,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-04-25,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-04-26,FR36019,Romans-sur-Isère,Urbaine,Fond,6.4,45.0425,5.0443,GRENOBLE
2018-04-27,FR36019,Romans-sur-Isère,Urbaine,Fond,9.1,45.0425,5.0443,GRENOBLE
2018-04-28,FR36019,Romans-sur-Isère,Urbaine,Fond,5.0,45.0425,5.0443,GRENOBLE
2018-04-29,FR36019,Romans-sur-Isère,Urbaine,Fond,3.6,45.0425,5.0443,GRENOBLE
2018-04-30,FR36019,Romans-sur-Isère,Urbaine,Fond,4.8,45.0425,5.0443,GRENOBLE
2018-05-01,FR36019,Romans-sur-Isère,Urbaine,Fond,5.2,45.0425,5.0443,GRENOBLE
2018-05-02,FR36019,Romans-sur-Isère,Urbaine,Fond,10.0,45.0425,5.0443,GRENOBLE
2018-05-03,FR36019,Romans-sur-Isère,Urbaine,Fond,7.8,45.0425,5.0443,GRENOBLE
2018-05-04,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-05-05,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-05-06,FR36019,Romans-sur-Isère,Urbaine,Fond,6.9,45.0425,5.0443,GRENOBLE
2018-05-07,FR36019,Romans-sur-Isère,Urbaine,Fond,7.0,45.0425,5.0443,GRENOBLE
2018-05-08,FR36019,Romans-sur-Isère,Urbaine,Fond,5.5,45.0425,5.0443,GRENOBLE
2018-05-09,FR36019,Romans-sur-Isère,Urbaine,Fond,6.8,45.0425,5.0443,GRENOBLE
2018-05-10,FR36019,Romans-sur-Isère,Urbaine,Fond,3.8,45.0425,5.0443,GRENOBLE
2018-05-11,FR36019,Romans-sur-Isère,Urbaine,Fond,6.2,45.0425,5.0443,GRENOBLE
2018-05-12,FR36019,Romans-sur-Isère,Urbaine,Fond,5.4,45.0425,5.0443,GRENOBLE
2018-05-13,FR36019,Romans-sur-Isère,Urbaine,Fond,2.2,45.0425,5.0443,GRENOBLE
2018-05-14,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-05-15,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-05-16,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-05-17,FR36019,Romans-sur-Isère,Urbaine,Fond,8.4,45.0425,5.0443,GRENOBLE
2018-05-18,FR36019,Romans-sur-Isère,Urbaine,Fond,8.3,45.0425,5.0443,GRENOBLE
2018-05-19,FR36019,Romans-sur-Isère,Urbaine,Fond,6.8,45.0425,5.0443,GRENOBLE
2018-05-20,FR36019,Romans-sur-Isère,Urbaine,Fond,6.6,45.0425,5.0443,GRENOBLE
2018-05-21,FR36019,Romans-sur-Isère,Urbaine,Fond,7.4,45.0425,5.0443,GRENOBLE
2018-05-22,FR36019,Romans-sur-Isère,Urbaine,Fond,9.1,45.0425,5.0443,GRENOBLE
2018-05-23,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-05-24,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-05-25,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-05-26,FR36019,Romans-sur-Isère,Urbaine,Fond,9.7,45.0425,5.0443,GRENOBLE
2018-05-27,FR36019,Romans-sur-Isère,Urbaine,Fond,8.0,45.0425,5.0443,GRENOBLE
2018-05-28,FR36019,Romans-sur-Isère,Urbaine,Fond,15.0,45.0425,5.0443,GRENOBLE
2018-05-29,FR36019,Romans-sur-Isère,Urbaine,Fond,9.4,45.0425,5.0443,GRENOBLE
2018-05-30,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-05-31,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-06-01,FR36019,Romans-sur-Isère,Urbaine,Fond,7.9,45.0425,5.0443,GRENOBLE
2018-06-02,FR36019,Romans-sur-Isère,Urbaine,Fond,7.5,45.0425,5.0443,GRENOBLE
2018-06-03,FR36019,Romans-sur-Isère,Urbaine,Fond,9.7,45.0425,5.0443,GRENOBLE
2018-06-04,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-06-05,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-06-06,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-06-07,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-06-08,FR36019,Romans-sur-Isère,Urbaine,Fond,9.6,45.0425,5.0443,GRENOBLE
2018-06-09,FR36019,Romans-sur-Isère,Urbaine,Fond,8.3,45.0425,5.0443,GRENOBLE
2018-06-10,FR36019,Romans-sur-Isère,Urbaine,Fond,7.4,45.0425,5.0443,GRENOBLE
2018-06-11,FR36019,Romans-sur-Isère,Urbaine,Fond,9.6,45.0425,5.0443,GRENOBLE
2018-06-12,FR36019,Romans-sur-Isère,Urbaine,Fond,7.8,45.0425,5.0443,GRENOBLE
2018-06-13,FR36019,Romans-sur-Isère,Urbaine,Fond,6.6,45.0425,5.0443,GRENOBLE
2018-06-14,FR36019,Romans-sur-Isère,Urbaine,Fond,5.6,45.0425,5.0443,GRENOBLE
2018-06-15,FR36019,Romans-sur-Isère,Urbaine,Fond,7.5,45.0425,5.0443,GRENOBLE
2018-06-16,FR36019,Romans-sur-Isère,Urbaine,Fond,7.0,45.0425,5.0443,GRENOBLE
2018-06-17,FR36019,Romans-sur-Isère,Urbaine,Fond,4.4,45.0425,5.0443,GRENOBLE
2018-06-18,FR36019,Romans-sur-Isère,Urbaine,Fond,5.8,45.0425,5.0443,GRENOBLE
2018-06-19,FR36019,Romans-sur-Isère,Urbaine,Fond,6.7,45.0425,5.0443,GRENOBLE
2018-06-20,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-06-21,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-06-22,FR36019,Romans-sur-Isère,Urbaine,Fond,5.4,45.0425,5.0443,GRENOBLE
2018-06-23,FR36019,Romans-sur-Isère,Urbaine,Fond,4.9,45.0425,5.0443,GRENOBLE
2018-06-24,FR36019,Romans-sur-Isère,Urbaine,Fond,4.0,45.0425,5.0443,GRENOBLE
2018-06-25,FR36019,Romans-sur-Isère,Urbaine,Fond,6.0,45.0425,5.0443,GRENOBLE
2018-06-26,FR36019,Romans-sur-Isère,Urbaine,Fond,8.2,45.0425,5.0443,GRENOBLE
2018-06-27,FR36019,Romans-sur-Isère,Urbaine,Fond,9.6,45.0425,5.0443,GRENOBLE
2018-06-28,FR36019,Romans-sur-Isère,Urbaine,Fond,8.3,45.0425,5.0443,GRENOBLE
2018-06-29,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-06-30,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-07-01,FR36019,Romans-sur-Isère,Urbaine,Fond,9.0,45.0425,5.0443,GRENOBLE
2018-07-02,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-07-03,FR36019,Romans-sur-Isère,Urbaine,Fond,9.9,45.0425,5.0443,GRENOBLE
2018-07-04,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-07-05,FR36019,Romans-sur-Isère,Urbaine,Fond,8.0,45.0425,5.0443,GRENOBLE
2018-07-06,FR36019,Romans-sur-Isère,Urbaine,Fond,7.5,45.0425,5.0443,GRENOBLE
2018-07-07,FR36019,Romans-sur-Isère,Urbaine,Fond,5.9,45.0425,5.0443,GRENOBLE
2018-07-08,FR36019,Romans-sur-Isère,Urbaine,Fond,5.9,45.0425,5.0443,GRENOBLE
2018-07-09,FR36019,Romans-sur-Isère,Urbaine,Fond,6.2,45.0425,5.0443,GRENOBLE
2018-07-10,FR36019,Romans-sur-Isère,Urbaine,Fond,5.8,45.0425,5.0443,GRENOBLE
2018-07-11,FR36019,Romans-sur-Isère,Urbaine,Fond,3.2,45.0425,5.0443,GRENOBLE
2018-07-12,FR36019,Romans-sur-Isère,Urbaine,Fond,7.7,45.0425,5.0443,GRENOBLE
2018-07-13,FR36019,Romans-sur-Isère,Urbaine,Fond,9.2,45.0425,5.0443,GRENOBLE
2018-07-14,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-15,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-16,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-17,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-18,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-19,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-20,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-21,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-22,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-23,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-24,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
2018-07-25,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-07-26,FR36019,Romans-sur-Isère,Urbaine,Fond,17.0,45.0425,5.0443,GRENOBLE
2018-07-27,FR36019,Romans-sur-Isère,Urbaine,Fond,18.0,45.0425,5.0443,GRENOBLE
2018-07-28,FR36019,Romans-sur-Isère,Urbaine,Fond,6.9,45.0425,5.0443,GRENOBLE
2018-07-29,FR36019,Romans-sur-Isère,Urbaine,Fond,10.0,45.0425,5.0443,GRENOBLE
2018-07-30,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-07-31,FR36019,Romans-sur-Isère,Urbaine,Fond,12.0,45.0425,5.0443,GRENOBLE
2018-08-01,FR36019,Romans-sur-Isère,Urbaine,Fond,9.2,45.0425,5.0443,GRENOBLE
2018-08-02,FR36019,Romans-sur-Isère,Urbaine,Fond,7.8,45.0425,5.0443,GRENOBLE
2018-08-03,FR36019,Romans-sur-Isère,Urbaine,Fond,14.0,45.0425,5.0443,GRENOBLE
2018-08-04,FR36019,Romans-sur-Isère,Urbaine,Fond,11.0,45.0425,5.0443,GRENOBLE
2018-08-05,FR36019,Romans-sur-Isère,Urbaine,Fond,7.8,45.0425,5.0443,GRENOBLE
2018-08-06,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-08-07,FR36019,Romans-sur-Isère,Urbaine,Fond,9.2,45.0425,5.0443,GRENOBLE
2018-08-08,FR36019,Romans-sur-Isère,Urbaine,Fond,7.5,45.0425,5.0443,GRENOBLE
2018-08-09,FR36019,Romans-sur-Isère,Urbaine,Fond,13.0,45.0425,5.0443,GRENOBLE
2018-08-10,FR36019,Romans-sur-Isère,Urbaine,Fond,5.6,45.0425,5.0443,GRENOBLE
2018-08-11,FR36019,Romans-sur-Isère,Urbaine,Fond,5.3,45.0425,5.0443,GRENOBLE
2018-08-12,FR36019,Romans-sur-Isère,Urbaine,Fond,6.1,45.0425,5.0443,GRENOBLE
2018-08-13,FR36019,Romans-sur-Isère,Urbaine,Fond,8.1,45.0425,5.0443,GRENOBLE
2018-08-14,FR36019,Romans-sur-Isère,Urbaine,Fond,3.5,45.0425,5.0443,GRENOBLE
2018-08-15,FR36019,Romans-sur-Isère,Urbaine,Fond,2.6,45.0425,5.0443,GRENOBLE
2018-08-16,FR36019,Romans-sur-Isère,Urbaine,Fond,7.9,45.0425,5.0443,GRENOBLE
2018-08-17,FR36019,Romans-sur-Isère,Urbaine,Fond,7.6,45.0425,5.0443,GRENOBLE
2018-08-18,FR36019,Romans-sur-Isère,Urbaine,Fond,3.4,45.0425,5.0443,GRENOBLE
2018-08-19,FR36019,Romans-sur-Isère,Urbaine,Fond,3.4,45.0425,5.0443,GRENOBLE
2018-08-20,FR36019,Romans-sur-Isère,Urbaine,Fond,8.5,45.0425,5.0443,GRENOBLE
2018-08-21,FR36019,Romans-sur-Isère,Urbaine,Fond,0.0,45.0425,5.0443,GRENOBLE
